content,published_at,likes,replies
"Israel has its own tankers, 7 KC-135.
I was unaware they had air launched ballistic missiles, but if they used those their F-15s would be a better launch platform with 20 nmi more combat range and 11% more thrust to weight than the F-35. Granted, Israel would have to make the assumption no one would try to 3rd party them.",2025-09-14 19:52:56.829000+00:00,0,0
Lol Khaleejis are joke man how can you co-sign this silently and then act like victims smh,2025-09-14 19:52:56.829000+00:00,0,0
from Morocco  long live our staunch ally Israel ....they never betrayed us unlike all the arab states ....Israel is an ally you could count on ...arabs are all talks and no actions except back stabbing......I hope Morocco never joins the proposed pan Arab army if it is in any way meant to be against Israel and its security...,2025-09-14 19:52:56.829000+00:00,2,0
"C’mon. 

Qatar cannot be considered to be an honest broker, while  sheltering HAMAS leadership and finding Islamist terrorists around the world.",2025-09-14 19:52:56.829000+00:00,0,0
Amazing YouTube Channel 🇦🇿🇹🇷🇦🇿🇹🇷🇦🇿🇹🇷,2025-09-14 19:52:56.829000+00:00,0,0
There wont be peace while zionist entity exist and while zionists control USA,2025-09-14 19:52:56.829000+00:00,0,0
"Mediators don't push either side to make a deal, they only facilitate the dialogue between all sides.",2025-09-14 19:52:56.829000+00:00,2,0
"Land thief Zios seem to love this channel. In your overly ambitious Polish painter Benjamin Mileikowsky’s folly, you exposed yourselves to the world as the villains that you are. Now people are looking more into the history of this conflict and realizing “HOLY HELL IT IS ACTUALLY TEXTBOOK COLONIALISM”. Old lies won’t work when people start caring and looking up information, pals.",2025-09-14 19:52:56.829000+00:00,0,0
A friend to all is a friend to none.,2025-09-14 19:52:56.829000+00:00,0,1
Why is Qutar so politically poor? Is this a result of their economic dependency on oil or are there bigger issues?,2025-09-14 19:52:56.829000+00:00,0,0
So what you’re saying is that being a sponsor of terrorism and shunned by its neighbours and the west means that you’re not secure? Shocking.,2025-09-14 19:52:56.829000+00:00,0,0
Israeli missile are really inaccurate.  They missed the Aljazeera headquarters.,2025-09-14 19:52:56.829000+00:00,0,0
You guys guitar is the puppet Master. They have complete control of the oil so they can call any government and tell them to do whatever they want. They give billions to universities they own more land in England than the Queen they advertise on sky News and other news agencies directly and indirectly so the news covers them in a good light. They are the monsters that have caused all of this evil in the world. They are the puppet master's,2025-09-14 19:52:56.829000+00:00,0,1
Trying to kill negotiators is wild work.,2025-09-14 19:52:56.829000+00:00,59,6
"Weak material, this feels like news at 6 lol. 
We didn’t click to rehear what was on the news, we clicked for an analysis, and you didn’t provide any.",2025-09-14 19:52:58.740000+00:00,0,0
"Lmfao, Qatar has been harboring terrorists and druglords for years now. If you invite destructive forces, don't be surprised when you get destruction at some point.",2025-09-14 19:52:58.740000+00:00,0,0
"Qatar has sponsored/sheltered Hamas for years, so bears some of the guilt for the October 7 strike and consequences. They are playing all sides of the fence.",2025-09-14 19:52:58.740000+00:00,0,0
"QATAR IS NOT THE MESSENGER, 
BUT WAS ALWAYS AN ACTIVE PARTNER LYING ABOUT BEING NEUTRAL ARBITER",2025-09-14 19:52:58.740000+00:00,0,0
always intresting,2025-09-14 19:52:58.740000+00:00,0,0
It’s time for us Arabs to crash their fucking dollar.,2025-09-14 19:52:58.740000+00:00,0,0
"Dear CASPIANREPORT,
Thank you for another well developed and presented piece. 
I doubt highly the US used the talks as a means to bring HAMAS leadership into the target sights of Netanyahu, as this implies that the US White House had a sophisticated ""plan"". The current US administration does not have such long term thinking or such abilities as the White House staff's current structure was designed for political ""loyalty"" and is geared only for 24 Hour News Headlines, and not for long term or complex geopolitical thinking. Netanyahu has almost a free reign in the region as the current American administration has not created a standard of American expectations or relationships with Israel, or with any other nation state in the region, as it has been too busy dealing with perceived internal threats  Unfortunate as it sounds, the world will have to deal with the interests, or lack of interests in US Polices for the next few years.",2025-09-14 19:52:58.740000+00:00,4,0
"They keep Hamas 15 Billion USD, they wanted this to happen",2025-09-14 19:52:58.740000+00:00,0,0
Does China see an opportunity here?,2025-09-14 19:52:58.740000+00:00,0,0
I'd been unaware of the evidence of US collusion in the strike on Qatar.  Absolutely devastating for US credibility.,2025-09-14 19:52:58.740000+00:00,0,0
"The problem isn't whether Qatar supports Hamas or not (as a ton of people in the comments seem to imply),

The problem is in the precedence this sets for Israel. That it can bomb any country even just for pronouncing it's name wrong, and violate International Law as it wishes. Which only triggers a retaliation from Iran & co. And so and so forth, until the Dominos fall and we are hurling nuclear bombs at each other.

International Laws exist for a reason. The laws were formulated at the end of the last World War, to precisely prevent another World War from reoccurring.

And at this rate, we'll wipe ourselves off the face of the earth in no time.",2025-09-14 19:52:58.740000+00:00,0,0
I did not know the middle east was whole and could be shattered,2025-09-14 19:52:58.740000+00:00,1,0
Wouldn't IFF identify them as friendlies?,2025-09-14 19:52:58.740000+00:00,0,0
Israel is a terror state and we need to wash our hands of them and their ethnic cleansing of the West Bank and ongoing war crimes in Gaza. America First means America First; not Israel First. Burn your Schofield bibles and make AIPAC register under FARA.,2025-09-14 19:52:58.740000+00:00,0,0
Entrusting national security to the U.S. is like entrusting your virgin daughter to Johnny Sins.,2025-09-14 19:52:58.740000+00:00,0,0
Western foreign policy shows Isreal is milking the epstein clients well🤭,2025-09-14 19:52:58.740000+00:00,0,0
A genuinely bad assessment.,2025-09-14 19:52:58.740000+00:00,0,0
"Qatar id dumb nation with so much tech, money",2025-09-14 19:52:58.740000+00:00,0,0
Qatar and Arab world should use chinese Security systems and weapons sooner than later,2025-09-14 19:52:58.740000+00:00,1,0
"Qatar played both sides on America and the west and pushes the Muslim brotherhood with their Al Jazeera. 
They deserve nothing but contempt",2025-09-14 19:52:58.740000+00:00,1,0
"The truce in January didn't just ""collapse"" on its own. It collapsed because Israel violated it. Also, you don't seem to give ant attention to Netanyahu constantly adding poison pills to the deals, even according to American sources. This channel has become an Israeli propaganda tool.",2025-09-14 19:53:01.080000+00:00,0,0
"For years, Qatar has been harbouring terrorists... there!",2025-09-14 19:53:01.081000+00:00,1,1
Trump makes a deal: Doha exiles Hamas to New York City. They become faculty members at Columbia University. No one notices anything.,2025-09-14 19:53:01.081000+00:00,0,0
"I don’t see how the Israeli attack undermines US security guarantees if all sides knew that the US was involved. I guarantee the security of my children, but sometimes I spank them.",2025-09-14 19:53:01.081000+00:00,0,0
"""Nearly half were right-leaning"", sooooo OVER half were left leaning?",2025-09-14 19:53:01.081000+00:00,0,2
Only Iran know the language of the Zionist...,2025-09-14 19:53:01.081000+00:00,2,0
"As we know, history loves People who Ki*L messagers .",2025-09-14 19:53:01.081000+00:00,0,0
"The strike was on Hamas-ISIS leadership, not on Qatar. However, Qatar ""hosts"" or ""hides"" Hamas' leaders, the message is No terrorist is safe anywhere. I believe they got it. 
On the other hand Qatar is a ""wallet"" of the Muslim Brotherhood, Hamas-ISIS is the Muslim Brotherhood, Turkey is the Muslim Brotherhood...🤔",2025-09-14 19:53:01.081000+00:00,0,0
"Every single time Israel was in a process of reconsiliation with Saudi, Hamas jihadists striked. Now, it is reversed.. Israel clearly doesn't want any peace with Hamas.",2025-09-14 19:53:01.081000+00:00,5,0
Israel is a land grab. There will never be peace until Isreal has taken the what it wants,2025-09-14 19:53:01.081000+00:00,0,0
"It amazes me how many people can understand that Vladimir Putin enters into negotiations in bad faith for his own benefit, but is completely unable or unwilling to recognize the same tactic in Hamas.",2025-09-14 19:53:01.081000+00:00,2,0
US Security blanket is now null and void. GCC is on their own. Either the USA dumps Israel or the GCC dumps those US bases from their territories.,2025-09-14 19:53:01.081000+00:00,0,0
Security guarantee is buying Chinese weapons and learn how to use them and maintain them yourself,2025-09-14 19:53:01.081000+00:00,0,0
"This attack was clearly carried out with the agreement, if not assistance of the United States and the tacit acceptance of Qatar. It was a planned hit against Hamas and not their host nation. And the host nation went along with it.",2025-09-14 19:53:01.081000+00:00,0,0
"Last war, Israel will attack all the gulf states , first israel will force the gulf states to take actions against Israeli aggression and when they try to or attack Israel as retaliation isral with the help of us will eliminate the heads of gulf states",2025-09-14 19:53:01.081000+00:00,0,0
Israelis are only so reckless because of US umbrella over them.,2025-09-14 19:53:01.081000+00:00,0,0
If you actively participate in war by hosting the leadership of a warring party you are a belligerent,2025-09-14 19:53:01.081000+00:00,2,0
"US will never stop it's dog israel from biting ppl and can never be trusted as long as it is tamed by israel, no contracts or treaties with US can make you safe from israel, they are the same",2025-09-14 19:53:01.081000+00:00,0,0
The Middle East hasn't been stable or peaceful for 1400 years. Geee I wonder why?,2025-09-14 19:53:01.081000+00:00,3,2
